nr_empenho;nr_liquidac;dia;mes;ano;valor;operacao;historico;existe_contrato;nr_contrato_tce;nr_contrato;ano_contrato;existe_nf;nr_nf;serie_nf;tipo_contrato
0201900001861;00000000000000002381;15;4;2019;4.050,00;000000000000000000000000000000;"AMPLIACAO DA ILUMINACAO PUBLICA DO PATIO DO PRONTO ATENDIMENTO CONF RD 148 EM ANEXO.";N;0;"                    ";0;S;237;"0  ";X
0201900001861;00000000000000002382;15;4;2019;12.636,00;000000000000000000000000000000;"AMPLIACAO DA ILUMINACAO PUBLICA DO PATIO DO PRONTO ATENDIMENTO CONF RD 148 EM ANEXO.";N;0;"                    ";0;S;58;"3  ";X
0201900001415;00000000000000002383;15;4;2019;2.250,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2018 SISTEMAS: SALUTAR CONTROLE    FARMACIA CONF CONTRATO No  111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 450,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 147";S;111;"142                 ";2018;S;36022;"1  ";C
0201900001414;00000000000000002384;15;4;2019;3.250,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: FROTAS E CONTROLE DE    ALMOXARIFADO CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 650,00   IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 146";S;111;"142                 ";2018;S;36022;"1  ";C
0201900001413;00000000000000002385;15;4;2019;3.000,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: EDUCAR CONF CONTRATO No 111/2018.  PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 600,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 145";S;111;"142                 ";2018;S;36022;"1  ";C
0201900001412;00000000000000002386;15;4;2019;3.000,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: PORTAL DA TRANSPARENCIA E SITE OFICIAL CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 600,00   IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 144";S;111;"142                 ";2018;S;36022;"1  ";C
0201900001411;00000000000000002387;15;4;2019;8.900,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: FOLHA DE PAGAMENTO,    PROTOCOLO, PATRIMONIO, DIARIAS E PORTAL DO SERVIDOR CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 1.780,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 143.";S;111;"142                 ";2018;S;36022;"1  ";C
0201900001410;00000000000000002388;15;4;2019;22.900,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: CONTABILIDADE E ORCAMENTO, TESOURARIA, LDO, PPA, TRIBUTACAO, COMPRAS E LICITACAO, CONVENIOS E CONTRATOS, SIOPS/SIOPE, ISSQN E NF ELETRONICA CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 4.580,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 142";S;111;"142                 ";2018;S;36022;"1  ";C
0201900001735;00000000000000002389;15;4;2019;680,00;000000000000000000000000000000;"MATERIAL DE EXPEDIENTE PARA MANUTENCAO DAS ROTINAS DE TRABALHO DOS ESFS CONF RD 135 EM ANEXO NE 1734.";N;0;"                    ";0;S;252;"1  ";X
0201900001761;00000000000000002390;15;4;2019;2.400,00;000000000000000000000000000000;"CONSERTO DA BOMBA DE GRAXA DO PARQUE DE MAQUINAS CONF RD 051 EM ANEXO.";N;0;"                    ";0;S;13;"1  ";X
0201900001900;00000000000000002391;15;4;2019;800,00;000000000000000000000000000000;"MATERIAL PARA MANUTENCAO DO CARREGADOR No 059 CONF RD 054 EM ANEXO.  NE 1900 = R$  160,00  NE 1901 = R$ 1.790,00";N;0;"                    ";0;S;2;"1  ";X
0201900001901;00000000000000002392;15;4;2019;8.950,00;000000000000000000000000000000;"MAO DE OBRA, SOLDA E OXICORTE PARA MANUTENCAO DO CARREGADOR No 059 CONF RD 054 EM ANEXO NE 1900.";N;0;"                    ";0;S;2;"1  ";X
0201900001937;00000000000000002393;15;4;2019;1.000,00;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA REDE DE ABASTECIMENTO DE AGUA RURAL DO MUNICIPIO CONF RD 316 EM ANEXO.  PROCESSO No 02/19 EDITAL No 02/19 PREGAO No 02/19 SRP No 01/19";N;0;"                    ";0;S;3109;"1  ";X
0201900001940;00000000000000002394;15;4;2019;1.312,50;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA REDE DE ABASTECIMENTO DE AGUA RURAL DO MUNICIPIO CONF RD 317 EM ANEXO.  PROCESSO No 02/19 EDITAL No 02/19 PREGAO No 02/19 SRP No 01/19";N;0;"                    ";0;S;2332;"1  ";X
0201900000982;00000000000000000883;27;2;2019;2.656,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB GV. FUND. PROF.  ESTATUTARIOS   GRATIF. CURSO SUP. 300 HORAS";X;0;"                    ";0;X;0;"   ";X
0201900000677;00000000000000000884;27;2;2019;4.000,00;000000000000000000000000000000;"CARDA PARA SUBSTITUICAO NA ENSILADEIRA CONF RD 05/19 EM ANEXO.";N;0;"                    ";0;S;23097989;890;X
0201900000983;00000000000000000885;27;2;2019;57.000,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB GV. FUND. PROF.  ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900000228;00000000000000000886;27;2;2019;4.095,00;000000000000000000000000000000;"MATERIAL PARA MANUTENCAO DA PARTE ELETRICA DOS ONIBUS DO TRANSPORTE ESCOLAR CONF RD 31 EM ANEXO.   PROCESSO 08/18 EDITAL 06/18 PREGAO 04/18 SRP 03/18";N;0;"                    ";0;S;23085364;890;X
0201900000984;00000000000000000887;27;2;2019;12.381,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB GV. FUND. PROF.  ESTATUTARIOS   VICE DIRETOR DE ESCOLA - FG 02  DIRETOR DE ESCOLA III - FG 03";X;0;"                    ";0;X;0;"   ";X
0201900000738;00000000000000000888;27;2;2019;7.077,50;000000000000000000000000000000;"MATERIAL PARA CONSERTO DAS ENSILADEIRAS DA MANUT. DE INFRAESTRUTUTRA BASICA DE CAMPO CONF RD 08 EM ANEXO.  NE 738 = R$ 1.415,50  NE 739 = R$  950,00";N;0;"                    ";0;S;23095035;890;X
0201900000985;00000000000000000889;27;2;2019;10.136,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB P. MAIO FUND. PROF.  ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900000986;00000000000000000890;27;2;2019;2.507,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB P. MAIO FUND. PROF.  ESTATUTARIOS   GRATIF. 1/4 SERIES  DIF. ACESSO";X;0;"                    ";0;X;0;"   ";X
0201900000987;00000000000000000891;27;2;2019;709,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB P. MAIO FUND. PROF.  ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900000178;00000000000000000892;27;2;2019;15.800,00;000000000000000000000000000000;"SERVICOS TECNICOS PARA MANUTENCAO DA ILUMINACAO PUBLICA CONF RD 3 EM ANEXO.  PROCESSO No 223/18 EDITAL No 116/18 PREGAO No 102/18 SRP No 23/18";N;0;"                    ";0;S;213;"0  ";X
0201900000988;00000000000000000893;27;2;2019;2.332,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB P. MAIO FUND. PROF.  ESTATUTARIOS   DIRETOR DE ESCOLA I - FG 01";X;0;"                    ";0;X;0;"   ";X
0201900000741;00000000000000000894;27;2;2019;47.400,00;000000000000000000000000000000;"SERVICOS TECNICOS PARA MANUTENCAO DA ILUMINACAO PUBLICA CONF RD 136 EM ANEXO.   PROCESSO No 223/18 EDITAL No 116/18 PREGAO No 102/18 SRP No 23/18";N;0;"                    ";0;S;213;"0  ";X
0201900000989;00000000000000000895;27;2;2019;7.033,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB GV FUND. PROF. CLT  VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900000990;00000000000000000896;27;2;2019;2.602,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUCACAO FUNDEB GV FUND. PROF. CLT  ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900000991;00000000000000000899;27;2;2019;28,50;000000000000000000000000000000;"DIVERSAS PUBLICACOES NO DIARIO OFICIAL DA UNIAO PARA AS LICITACOES CONF DOC. No 4 EM ANEXO.";N;0;"                    ";0;N;0;"   ";X
0201900000992;00000000000000000900;27;2;2019;25.126,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   GABINETE CONTROLE INTERNO ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900000993;00000000000000000901;27;2;2019;2.356,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   GABINETE ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900000994;00000000000000000902;27;2;2019;73.668,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900000995;00000000000000000903;27;2;2019;3.549,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO ESTATUTARIOS   FERIAS";X;0;"                    ";0;X;0;"   ";X
0201900000996;00000000000000000904;27;2;2019;4.313,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900000997;00000000000000000905;27;2;2019;13.388,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO ESTATUTARIOS   GRATIF. SERV. CAMARA";X;0;"                    ";0;X;0;"   ";X
0201900000998;00000000000000000906;27;2;2019;8.925,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO ESTATUTARIOS   GRATIF. SERV. RPPS";X;0;"                    ";0;X;0;"   ";X
0201900000999;00000000000000000907;27;2;2019;4.462,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO ESTATUTARIOS   GRATIF. SERV. RPPS";X;0;"                    ";0;X;0;"   ";X
0201900001000;00000000000000000908;27;2;2019;11.670,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO LIMPEZA E COZINHA ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900001001;00000000000000000909;27;2;2019;548,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   ADMINISTRACAO LIMPEZA E COZINHA ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900001002;00000000000000000910;27;2;2019;158.075,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900001003;00000000000000000911;27;2;2019;2.965,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   QUEBRA DE CAIXA";X;0;"                    ";0;X;0;"   ";X
0201900001004;00000000000000000912;27;2;2019;20.073,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   FERIAS";X;0;"                    ";0;X;0;"   ";X
0201900001005;00000000000000000913;27;2;2019;4.462,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   GRATIF. CONT. INTERNO";X;0;"                    ";0;X;0;"   ";X
0201900001006;00000000000000000914;27;2;2019;17.182,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900001007;00000000000000000915;27;2;2019;9.608,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   HORAS EXTRAS FAZENDA";X;0;"                    ";0;X;0;"   ";X
0201900001008;00000000000000000916;27;2;2019;4.462,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   GRATIF. JUNTA MILITAR";X;0;"                    ";0;X;0;"   ";X
0201900001009;00000000000000000917;27;2;2019;14.132,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   GRATIF. SERV. CAMARA";X;0;"                    ";0;X;0;"   ";X
0201900001010;00000000000000000918;27;2;2019;17.851,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   GRATIF. SERV. RPPS";X;0;"                    ";0;X;0;"   ";X
0201900001011;00000000000000000919;27;2;2019;4.462,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   FAZENDA ESTATUTARIOS   GRATIF. SINDICANCIA";X;0;"                    ";0;X;0;"   ";X
0201900001012;00000000000000000920;27;2;2019;85.336,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. SECRETARIA ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900001013;00000000000000000921;27;2;2019;1.400,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. SECRETARIA ESTATUTARIOS   FG-2";X;0;"                    ";0;X;0;"   ";X
0201900001014;00000000000000000922;27;2;2019;2.498,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. SECRETARIA ESTATUTARIOS   FERIAS";X;0;"                    ";0;X;0;"   ";X
0201900001015;00000000000000000923;27;2;2019;8.234,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. SECRETARIA ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900001016;00000000000000000924;27;2;2019;6.694,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. SECRETARIA ESTATUTARIOS   GRATIF. SINDICANCIA";X;0;"                    ";0;X;0;"   ";X
0201900001017;00000000000000000925;27;2;2019;15.019,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. SECRETARIA ESTATUTARIOS   COORDENADOR PEDAGOGICO - FG04";X;0;"                    ";0;X;0;"   ";X
0201900000255;00000000000000000776;18;2;2019;2.250,00;000000000000000000000000000000;"SESSOES DE PSICOTERAPIA PARA CONTINUIDADE DE TRATAMENTO DE PACIENTE POR INDICACAO MEDICA CONF RD 626 EM ANEXO NE 254.";N;0;"                    ";0;S;9;"1  ";X
0201900000312;00000000000000000777;18;2;2019;4.090,00;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA ILUMINACAO PUBLICA CONF RD 58 EM ANEXO.  PROCESSO 62/18 EDITAL 30/18 PREGAO 27/18 SRP 15/18";N;0;"                    ";0;S;2589;001;X
0201900000533;00000000000000000778;18;2;2019;942,50;000000000000000000000000000000;"COMBUSTIVEL PARA ABASTECIMENTO DAS VIATURAS DA SECR. DE SERVICOS URBANOS - LIMPEZA URBANA CONF RD 75 EM ANEXO.  PROCESSO No 226/18 EDITAL No 117/18 PREGAO PRESENCIAL No 103/18 SRP No 24/18";N;0;"                    ";0;S;1370;011;X
0201900000234;00000000000000000779;18;2;2019;12.430,50;000000000000000000000000000000;"COMBUSTIVEL PARA ABASTECIMENTO DAS VIATURAS DA FROTA DA SECR. DE OBRAS - VIAS RURAIS CONF RD 20 EM ANEXO.  PROCESSO 108/18 EDITAL 55/18 PREGAO 48/18 SRP 19/18   733,38 LTS OLEO DIESEL COMUM X R$ 3,39";N;0;"                    ";0;S;7330;011;X
0201900000534;00000000000000000780;18;2;2019;1.696,50;000000000000000000000000000000;"COMBUSTIVEL PARA ABASTECIMENTO DAS VIATURAS DA SECR. DE OBRAS - VIAS RURAIS CONF RD 77 EM ANEXO.  PROCESSO No 226/18 EDITAL No 117/18 PREGAO PRESENCIAL No 103/18 SRP No 24/18  1.200 LTS. GASOLINA COMUM X R$ 3,77";N;0;"                    ";0;S;1369;011;X
0201900000535;00000000000000000781;18;2;2019;19.720,00;000000000000000000000000000000;"COMBUSTIVEL PARA ABASTECIMENTO DAS VIATURAS DA SECR. DE OBRAS - VIAS RURAIS CONF RD 77 EM ANEXO NE 534.  PROCESSO No 226/18 EDITAL No 117/18 PREGAO PRESENCIAL No 103/18 SRP No 24/18  20.000 LTS. OLEO DIESEL S10 X R$ 2,76";N;0;"                    ";0;S;1369;011;X
0201900000210;00000000000000000782;18;2;2019;5.591,50;000000000000000000000000000000;"FILTROS, OLEOS LUBRIFICANTES E GRAXA PARA MANUTENCAO DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 17 EM ANEXO. PROCESSO 10/18 EDITAL 08/18 PREGAO PRESENCIAL 06/18 SRP 05/18";N;0;"                    ";0;S;7328;011;X
0201900000128;00000000000000000783;18;2;2019;31.042,00;000000000000000000000000000000;"ATERRO LICENCIADO PARA RECEBIMENTO DE RESIDUOS SOLIDOS DO MUNICIPIO DE INDEPENDENCIA CONF CONTRATO No 033/2018.  PROCESSO 45/18 INEXIGIBILIDADE 04/18  VIGENCIA 07.03.19";S;33;"47                  ";2018;S;560;"1  ";C
0201900000313;00000000000000000784;19;2;2019;7.401,50;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA ILUMINACAO PUBLICA CONF RD 57 EM ANEXO.  PROCESSO 62/18 EDITAL 30/18 PREGAO 27/18 SRP 15/18";N;0;"                    ";0;S;480;001;X
0201900000861;00000000000000000785;18;2;2019;209,00;000000000000000000000000000000;"1/4 DE DIARIA NO DIA 19.02.19 A PASSO FUNDO PARA LEVAR O ENGENHEIRO CIVIL MAURICIO VINDERFELTES PADILHA, A GIGOV ENCAMINHAR PARA ANALISE DA EQUIPE TECNICA DA GIGOV A ART E AS COMPOSICOES SOLICITADAS NO OFICIO No  8/2019/GIGOV/PF, DE 15 DE FEVEREIRO DE 2019, REFERENTE AO CONTRATO DE  REPASSE No 1042.465-17/2017 IMPLANTACAO DE PAVIMENTACAO EM VIAS PUBLICAS URBANAS DO MUNICIPIO CON SD 141 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
0201900000862;00000000000000000786;18;2;2019;209,00;000000000000000000000000000000;"1/4 DE DIARIA NO DIA 19.02.19 A PASSO FUNDO PARA LEVAR A GIGOV DOCUMENTOS PARA ANALISE DA EQUIPE TECNICA DA GIGOV A ART E AS COMPOSICOES SOLICITADAS NO OFICIO No  8/2019/GIGOV/PF, DE 15 DE FEVEREIRO DE 2019, REFERENTE AO CONTRATO DE  REPASSE No 1042.465-17/2017 IMPLANTACAO DE PAVIMENTACAO EM VIAS PUBLICAS URBANAS DO MUNICIPIO CON SD 140 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
0201900001018;00000000000000000926;27;2;2019;17.204,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. BIBLIOTECA ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900001019;00000000000000000927;27;2;2019;1.032,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   EDUC. BIBLIOTECA ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900001020;00000000000000000928;27;2;2019;74.236,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   OBRAS ESTATUTARIOS   VENCIMENTO  AUX. DOENCA PREFE.";X;0;"                    ";0;X;0;"   ";X
0201900001021;00000000000000000929;27;2;2019;15.629,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019.   OBRAS ESTATUTARIOS   ADIC. INSALUBRIDADE";X;0;"                    ";0;X;0;"   ";X
0201900000330;00000000000000000169;28;1;2019;426,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE GV FUND. MERENDA ESTATUTARIOS  ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900000331;00000000000000000170;28;1;2019;117.314,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE LAR EDUC. INFANTIL APOIO ESTATUTARIOS  VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900000332;00000000000000000171;28;1;2019;17.566,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE LAR EDUC. INFANTIL APOIO ESTATUTARIOS  FERIAS";X;0;"                    ";0;X;0;"   ";X
0201900000333;00000000000000000172;28;1;2019;4.685,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE LAR EDUC. INFANTIL APOIO ESTATUTARIOS  ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900000334;00000000000000000173;28;1;2019;62.555,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  VENCIMENTO  AUX. DOENCA PREFE";X;0;"                    ";0;X;0;"   ";X
0201900000335;00000000000000000174;28;1;2019;12.567,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  ADIC. INSALUBRIDADE";X;0;"                    ";0;X;0;"   ";X
0201900000336;00000000000000000175;28;1;2019;3.481,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  HORAS PLANTAO MOTORISTAS";X;0;"                    ";0;X;0;"   ";X
0201900000337;00000000000000000176;28;1;2019;27.641,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  FERIAS";X;0;"                    ";0;X;0;"   ";X
0201900000338;00000000000000000177;28;1;2019;6.094,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201900000339;00000000000000000178;28;1;2019;1.433,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  HORAS EXTRAS EDUCACAO";X;0;"                    ";0;X;0;"   ";X
0201900000340;00000000000000000179;28;1;2019;466,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  HORAS EXTRAS SAUDE";X;0;"                    ";0;X;0;"   ";X
0201900000341;00000000000000000180;28;1;2019;643,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  HORAS EXTRAS ASSISTENCIA";X;0;"                    ";0;X;0;"   ";X
0201900000342;00000000000000000181;28;1;2019;16.252,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  GRATIF. TRANSPORTE ESCOLAR";X;0;"                    ";0;X;0;"   ";X
0201900000343;00000000000000000182;28;1;2019;4.077,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE TRANSPORTE ESCOLAR ESTATUTARIOS  GRATIF. RESPONSAVEL FROTA TRANSPORTE ESCOLAR";X;0;"                    ";0;X;0;"   ";X
0201900000344;00000000000000000183;28;1;2019;47.033,00;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE GV FUND. APOIO   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201900000345;00000000000000000184;28;1;2019;11.229,50;000000000000000000000000000000;"REMUNERACAO REF. AO MES DE JANEIRO 2019.   EDUCACAO MDE GV FUND. APOIO   FERIAS";X;0;"                    ";0;X;0;"   ";X
