orgao;uniorcam;funcao;subfuncao;programa;projativ;ndo;ndo_f;rv;contrapartida;nr_empenho;dia;mes;ano;valor;credor;cp;reg_preco;nr_licitacao;ano_licitacao;historico;forma_contrat;base_legal;desp_func;licit_compart;cnpj_gerenciador;ano_empenho
8;801;10;302;8;2065;319011100000000;"31 90 11 10 00 00 00";40;0;0201900001105;27;2;2019;31.628,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS ADIC. INSALUBRIDADE";NSA;0;F;X;00000000000000;2019
8;801;10;302;8;2065;319011040000000;"31 90 11 04 00 00 00";40;0;0201900001106;27;2;2019;21.433,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS ADIC. NOTURNO";NSA;0;F;X;00000000000000;2019
8;801;10;302;8;2065;319011450000000;"31 90 11 45 00 00 00";40;0;0201900001107;27;2;2019;22.071,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS FERIAS";NSA;0;F;X;00000000000000;2019
8;801;10;302;8;2065;319011370000000;"31 90 11 37 00 00 00";40;0;0201900001108;27;2;2019;27.687,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS ANUENIOS";NSA;0;F;X;00000000000000;2019
8;801;10;302;8;2065;319016440102000;"31 90 16 44 01 02 00";40;0;0201900001109;27;2;2019;1.510,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS HORAS EXTRAS SAUDE";NSA;0;F;X;00000000000000;2019
8;801;10;305;7;2073;319011010199000;"31 90 11 01 01 99 00";40;0;0201900001110;27;2;2019;21.872,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE VIG. EPIDEM. CLT VENCIMENTO";NSA;0;F;X;00000000000000;2019
8;801;10;305;7;2073;319011100000000;"31 90 11 10 00 00 00";40;0;0201900001111;27;2;2019;2.994,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE VIG. EPIDEM. CLT ADIC. INSALUBRIDADE";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319011010102000;"31 90 11 01 01 02 00";4500;0;0201900001112;27;2;2019;51.036,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF 01 AG. COM. SAUDE CLT VENCIMENTO";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319011400000000;"31 90 11 40 00 00 00";4500;0;0201900001113;27;2;2019;3.500,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF 01 AG. COM. SAUDE CLT GRATIF. PSF";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319011450000000;"31 90 11 45 00 00 00";4500;0;0201900001114;27;2;2019;2.596,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF 01 AG. COM. SAUDE CLT FERIAS";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319011010102000;"31 90 11 01 01 02 00";4500;0;0201900001115;27;2;2019;58.327,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF 02 AG. COM. SAUDE CLT VENCIMENTO";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319011400000000;"31 90 11 40 00 00 00";4500;0;0201900001116;27;2;2019;4.000,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF 02 AG. COM. SAUDE CLT GRATIF. PSF";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319011450000000;"31 90 11 45 00 00 00";4500;0;0201900001117;27;2;2019;2.596,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF 02 AG. COM. SAUDE CLT FERIAS";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2059;319011010101000;"31 90 11 01 01 01 00";4500;0;0201900001118;27;2;2019;2.798,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF CLT VENCIMENTO";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2059;319011400000000;"31 90 11 40 00 00 00";4500;0;0201900001119;27;2;2019;500,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF CLT GRATIF. PSF";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2059;319011100000000;"31 90 11 10 00 00 00";4500;0;0201900001120;27;2;2019;998,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF CLT ADIC. INSALUBRIDADE";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2059;319011370000000;"31 90 11 37 00 00 00";4500;0;0201900001121;27;2;2019;1.009,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF CLT ANUENIOS";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319004990102000;"31 90 04 99 01 02 00";40;0;0201900001122;27;2;2019;8.308,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PSF CONTRATO AG. SAUDE GRATIF. PSF SALARIO";NSA;0;F;X;00000000000000;2019
8;801;10;122;5;2049;319011740000000;"31 90 11 74 00 00 00";40;0;0201900001123;27;2;2019;19.590,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE SECRETARIA CCS SUBSIDIOS";NSA;0;F;X;00000000000000;2019
8;801;10;122;5;2049;319011450000000;"31 90 11 45 00 00 00";40;0;0201900001124;27;2;2019;2.714,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE SECRETARIA CCS FERIAS";NSA;0;F;X;00000000000000;2019
8;801;10;122;5;2049;319011010199000;"31 90 11 01 01 99 00";40;0;0201900001125;27;2;2019;41.772,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE SECRETARIA CCS SALARIO C/C";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2052;319004990199000;"31 90 04 99 01 99 00";40;0;0201900001126;27;2;2019;4.920,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO 2019. SAUDE PROJ. ATIVIDADE FISICA CONTRATO SALARIO";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;11;319001010000000;"31 90 01 01 00 00 00";50;0;0201901001127;27;2;2019;66.983,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS GERAL TEMPO CONT. PROVENTOS";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;11;319001010000000;"31 90 01 01 00 00 00";50;0;0201901001128;27;2;2019;84.473,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS GERAL INVALIDEZ PROVENTOS VENCIMENTO ANUENIOS INATIVOS PARC. AUTONOMA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;11;319001010000000;"31 90 01 01 00 00 00";50;0;0201901001129;27;2;2019;29.830,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS GERAL IDADE PROVENTOS PARC. AUTONOMA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;11;319001010000000;"31 90 01 01 00 00 00";50;0;0201901001130;27;2;2019;252.428,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS PROF. TEMPO CONT. VENCIMENTO ANUENIOS INATIVOS";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;11;319001010000000;"31 90 01 01 00 00 00";50;0;0201901001131;27;2;2019;7.276,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS PROF. INVALIDEZ VL REAL PROVENTOS";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;11;319001010000000;"31 90 01 01 00 00 00";50;0;0201901001132;27;2;2019;39.891,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS GERAL INVALIDEZ VL REAL PROVENTOS PARC. AUTONOMA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;11;319001010000000;"31 90 01 01 00 00 00";50;0;0201901001133;27;2;2019;29.940,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS GERAL IDADE VL REAL PROVENTOS PARC. AUTONOMA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;12;319003010000000;"31 90 03 01 00 00 00";50;0;0201901001134;27;2;2019;2.619,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS PENSIONISTAS SENT. JUDIC. TESOURO PROVENTOS";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;12;319003010000000;"31 90 03 01 00 00 00";50;0;0201901001135;27;2;2019;30.226,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS DO TESOURO PISO VENCIMENTO ANUENIOS INATIVOS";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;12;319003010000000;"31 90 03 01 00 00 00";50;0;0201901001136;27;2;2019;22.383,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS INATIVOS DO TESOURO PROVENTOS";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;12;319003010000000;"31 90 03 01 00 00 00";50;0;0201901001137;27;2;2019;27.957,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS PENSIONISTAS PROVENTOS";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;12;319003010000000;"31 90 03 01 00 00 00";50;0;0201901001138;27;2;2019;130.123,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS PENSIONISTAS VALOR REAL PROVENTOS PARC. AUTONOMA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;12;319003010000000;"31 90 03 01 00 00 00";50;0;0201901001139;27;2;2019;4.990,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS PENSIONISTAS DO TESOURO VALOR REAL PROVENTOS PARC. AUTONOMA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;12;319003010000000;"31 90 03 01 00 00 00";50;0;0201901001140;27;2;2019;52.937,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 FAPS PENSIONISTAS DO TESOURO OUTROS PGTO PROVENTOS PARC. AUTONOMA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;13;319005000103000;"31 90 05 00 01 03 00";50;0;0201901001141;27;2;2019;9.981,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 SERVIDORES SAUDE SALARIO MATERNIDADE";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;13;319005000101000;"31 90 05 00 01 01 00";50;0;0201901001142;27;2;2019;39.314,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 SERVIDORES SAUDE AUX. DOENCA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;13;319005000103000;"31 90 05 00 01 03 00";50;0;0201901001143;27;2;2019;38.536,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 SERVIDORES LIVRE SALARIO MATERNIDADE";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;13;319005000105000;"31 90 05 00 01 05 00";50;0;0201901001144;27;2;2019;765,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 SERVIDORES LIVRE ABONO FAMILIA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;13;319005000101000;"31 90 05 00 01 01 00";50;0;0201901001145;27;2;2019;69.302,50;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 SERVIDORES LIVRE AUX. DOENCA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;13;319005000101000;"31 90 05 00 01 01 00";50;0;0201901001146;27;2;2019;14.181,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 SERVIDORES MDE AUX. DOENCA";NSA;0;F;X;00000000000000;2019
12;1201;9;272;20;13;319005000105000;"31 90 05 00 01 05 00";50;0;0201901001147;27;2;2019;1.148,00;213;0;N;0;0;"REMUNERACAO REF. AO MES DE FEVEREIRO DE 2019 SERVIDORES MDE ABONO FAMILIA";NSA;0;F;X;00000000000000;2019
12;1201;9;122;1;2107;339036450000000;"33 90 36 45 00 00 00";50;0;0201901001148;27;2;2019;3.500,00;213;0;N;0;0;"JETON  REF.  REUNIAO MES DE FEVEREIRO/19 CONF. LC 01 DE 21 DE MAIO DE 2013.";NSA;0;F;X;00000000000000;2019
9;901;8;122;11;2075;339039690000000;"33 90 39 69 00 00 00";1;0;0201900001149;27;2;2019;489,00;1083;0;N;0;0;"LICENCIAMENTO  E  SEGURO  DO VEICULO PLACA PBN 7462 DA SECR. DE ASSISTENCIA SOCIAL NO EXERCICIO 2019 CONF. DOC. EM ANEXO.";NSA;6;X;X;00000000000000;2019
5;502;12;361;2;2019;339039650000000;"33 90 39 65 00 00 00";20;0;0201900001150;27;2;2019;17.000,00;3663;0;N;196;2019;"ADIANTAMENTO  DE  NUMERARIO  PARA  SERVIDORA  OSMILDA  CRUZ  KEMP CONCEDIDO ATRAVES DO PROTOCOLO No 196/19 CONFORME LEI 2746/17.";DPV;6;X;X;00000000000000;2019
5;502;12;365;2;2023;339039650000000;"33 90 39 65 00 00 00";20;0;0201900001151;27;2;2019;17.000,00;3921;0;N;200;2019;"ADIANTAMENTO  DE  NUMERARIO  PARA  SERVIDORA ELI OLIVEIRA BAIOTTO CONCEDIDO ATRAVES DO PROTOCOLO No 200/19 CONFORME LEI 2746/17.";DPV;6;X;X;00000000000000;2019
5;504;12;782;2;2031;339039990300000;"33 90 39 99 03 00 00";1014;0;0201900001152;27;2;2019;53.946,00;1669;0;N;9;2019;"TRANSPORTE  ESCOLAR  PARA  ALUNOS  ATENDIDOS  NA  REDE  BASICA  DE EDUCACAO MUNICIPAL NO  EXERCICIO  DE 2019. CONF RD 204 E CONTRATO 016/2019 EM ANEXO.  PROCESSO 023/19 DISPENSA 009/19 ITINERARIO 04 LINHA ESQUINA BUDEL ITINERARIO 03 LINHA PESSEGUEIRO E PESSEGUEIRINHO";DPV;1;X;X;00000000000000;2019
2;204;8;243;11;2009;339039580100000;"33 90 39 58 01 00 00";1;0;0201900001153;27;2;2019;9.900,00;5924;0;N;0;0;"SERVICOS  DE  TELEFONIA  CELULAR,  PARA O CONSELHO TUTELAR, NO EXERCICIO DE 2019.";DPV;1;X;X;00000000000000;2019
8;801;10;785;8;2074;339033960000000;"33 90 33 96 00 00 00";40;0;0201900001154;27;2;2019;5.000,00;4616;0;N;204;2019;"ADIANTAMENTO  DE  NUMERARIO  PARA  DESPESAS  DE VIAGENS DA SAUDE EM NOME DO SERVIDOR                       ANDERSON DIEGO DA SILVA SALAZAR CONCEDIDO NO PROTOCOLO N.  204/2019.";DPV;6;X;X;00000000000000;2019
8;801;10;785;8;2074;339033960000000;"33 90 33 96 00 00 00";40;0;0201900001154;22;3;2019;2.245,00;4616;0;N;204;2019;"DEVOLUCAO DAS SOBRAS, DEVIDO FUNCIONARIO SAIR DE FERIAS.";DPV;6;X;X;00000000000000;2019
5;502;12;365;2;2022;339030460000000;"33 90 30 46 00 00 00";20;0;0201900001155;27;2;2019;39.930,00;1751;0;N;12;2019;"LIVROS  -  COLECAO  DE  LIVROS  PARA AS BIBLIOTECAS DAS ESCOLAS DE EDUCACAO INFANTIL CONF RD 213 EM ANEXO. PROCESSO 29/19 DISPENSA 12/19";DPV;1;X;X;00000000000000;2019
5;502;12;365;2;2022;339039740000000;"33 90 39 74 00 00 00";20;0;0201900001156;27;2;2019;2.000,00;1751;0;N;12;2019;"FRETE  PARA  ENTREGA  DE LIVROS - COLECAO DE LIVROS PARA AS BIBLIOTECAS DAS ESCOLAS DE EDUCACAO INFANTIL CONF RD 214 EM ANEXO. PROCESSO 29/19 DISPENSA 12/19";DPV;1;X;X;00000000000000;2019
5;502;12;365;2;2022;339039740000000;"33 90 39 74 00 00 00";20;0;0201900001156;24;4;2019;2.000,00;1751;0;N;12;2019;"NAO TEM NECESSIDADES DO MESMO, CONF. MEMO. No 227 EM ANEXO.";DPV;1;X;X;00000000000000;2019
11;1101;28;846;0;8;319091060000000;"31 90 91 06 00 00 00";1;0;0201900001157;27;2;2019;14.988,50;7119;0;N;0;0;"HONORARIOS  REF.  PROCESSO TJ/RS 074.3.15.0000410-6 (CNJ 0006107-51.2015.8. 21.0074 DE AUTORIA DE TANIA JACI DA MOTTA SIQUEIRA. RPV LEI 10.395/95 CREDITO DE NATUREZA ALIMENTAR GUIA 074.19/0000357";NSA;6;X;X;00000000000000;2019
11;1101;28;846;0;8;339091010000000;"33 90 91 01 00 00 00";1;0;0201900001158;27;2;2019;3.998,50;3855;0;N;0;0;"CUSTAS  JUDICIAIS  REF.  PROCESSO TJ/RS 074.3.15.0000410-6 (CNJ 0006107-51. 2015.8.21.0074 DE AUTORIA DE TANIA JACI DA MOTTA SIQUEIRA. RPV LEI 10.395/95 GUIA 074.18/0002873";NSA;1;X;X;00000000000000;2019
8;801;10;122;5;2049;339039990200000;"33 90 39 99 02 00 00";40;0;0201900001159;27;2;2019;900,00;6790;0;N;0;0;"CONTRIBUICAO  CONASEMS  RETIDA  PELO FES/RS NAS TRANSFERENCIAS ESTADUAIS DA SAUDE CONFORME RESOLUCAO 020/18 CIB/RS. R$ 180,00 MENSAIS";DPV;0;X;X;00000000000000;2019
5;502;12;361;2;2019;319013010100000;"31 90 13 01 01 00 00";20;0;0201900001160;27;2;2019;770,50;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE FEVEREIRO/2019 183 - 01 - PROF. FUNDEB - R$ 154,18 489 - 01 - SECR. SAUDE PPI - R$ 397,87 417 - 07 - AG. DE SAUDE ESF 01 - R$ 914,13 430 - 01 - SAUDE PSF 01 - R$ 84,90 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.038,78";NSA;0;F;X;00000000000000;2019
8;801;10;305;7;2073;319013010100000;"31 90 13 01 01 00 00";40;0;0201900001161;27;2;2019;1.989,00;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE FEVEREIRO/2019 183 - 01 - PROF. FUNDEB - R$ 154,18 489 - 01 - SECR. SAUDE PPI - R$ 397,87 417 - 07 - AG. DE SAUDE ESF 01 - R$ 914,13 430 - 01 - SAUDE PSF 01 - R$ 84,90 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.038,78";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319013010100000;"31 90 13 01 01 00 00";40;0;0201900001162;27;2;2019;4.570,50;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE FEVEREIRO/2019 183 - 01 - PROF. FUNDEB - R$ 154,18 489 - 01 - SECR. SAUDE PPI - R$ 397,87 417 - 07 - AG. DE SAUDE ESF 01 - R$ 914,13 430 - 01 - SAUDE PSF 01 - R$ 84,90 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.038,78";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2059;319013010100000;"31 90 13 01 01 00 00";40;0;0201900001163;27;2;2019;424,50;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE FEVEREIRO/2019 183 - 01 - PROF. FUNDEB - R$ 154,18 489 - 01 - SECR. SAUDE PPI - R$ 397,87 417 - 07 - AG. DE SAUDE ESF 01 - R$ 914,13 430 - 01 - SAUDE PSF 01 - R$ 84,90 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.038,78";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319013010100000;"31 90 13 01 01 00 00";40;0;0201900001164;27;2;2019;5.193,50;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE FEVEREIRO/2019 183 - 01 - PROF. FUNDEB - R$ 154,18 489 - 01 - SECR. SAUDE PPI - R$ 397,87 417 - 07 - AG. DE SAUDE ESF 01 - R$ 914,13 430 - 01 - SAUDE PSF 01 - R$ 84,90 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.038,78";NSA;0;F;X;00000000000000;2019
8;801;10;303;8;2069;339039509900000;"33 90 39 50 99 00 00";40;0;0201900001165;27;2;2019;26.250,00;6915;0;N;60;2018;"LAUDOS  DE ELETROCARDIOGRAFIA A PACIENTES ATENDIDOS NA REDE BASICA DE SAUDE CONF CONTRATO No 105/18 E ADITIVO 001/18 EM ANEXO. PROCESSO 133/18 EDITAL 69/18 PREGAO 60/18";PRP;1;X;X;00000000000000;2019
2;204;8;243;11;2009;319013020300000;"31 90 13 02 03 00 00";1;0;0201900001168;27;2;2019;10.612,50;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 CONSELHO TUTELAR";NSA;0;F;X;00000000000000;2019
2;201;4;122;1;2004;319013020300000;"31 90 13 02 03 00 00";1;0;0201900001169;27;2;2019;24.607,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 GABINETE SUBSIDIOS PREFEITO E VICE";NSA;0;F;X;00000000000000;2019
2;203;4;122;1;2006;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001170;27;2;2019;10.223,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 GABINETE ASSESSORIA CCS";NSA;0;F;X;00000000000000;2019
3;301;4;122;1;2010;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001171;27;2;2019;5.632,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 ADMNISTRACAO CCS";NSA;0;F;X;00000000000000;2019
4;401;4;123;1;2015;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001172;27;2;2019;4.113,50;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 FAZENDA CCS";NSA;0;F;X;00000000000000;2019
9;901;8;122;11;2075;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001173;27;2;2019;7.203,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 ASSISTENCIA SOCIAL CCS";NSA;0;F;X;00000000000000;2019
6;601;26;122;1;2032;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001174;27;2;2019;8.162,50;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 OBRAS E VIACAO CCS";NSA;0;F;X;00000000000000;2019
7;701;15;122;1;2038;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001175;27;2;2019;9.348,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 SERVICOS URBANOS CCS";NSA;0;F;X;00000000000000;2019
10;1001;20;122;1;2090;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001176;27;2;2019;6.644,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 AGRICULTURA CCS";NSA;0;F;X;00000000000000;2019
5;501;4;122;1;2016;319013020100000;"31 90 13 02 01 00 00";1;0;0201900001177;27;2;2019;6.044,50;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 EDUCACAO SECRETARIA CCS";NSA;0;F;X;00000000000000;2019
5;502;12;361;2;2018;319013020100000;"31 90 13 02 01 00 00";20;0;0201900001178;27;2;2019;2.277,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 EDUCACAO MDE ENS. FUNDAMENTAL APOIO CCS";NSA;0;F;X;00000000000000;2019
5;502;12;361;2;2019;319013020100000;"31 90 13 02 01 00 00";20;0;0201900001179;27;2;2019;2.023,50;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 EDUCACAO PROF. FUNDEB CLT";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319013020100000;"31 90 13 02 01 00 00";40;0;0201900001180;27;2;2019;11.998,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 AGENTE DE SAUDE CLT PSF 01";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319013020100000;"31 90 13 02 01 00 00";40;0;0201900001181;27;2;2019;13.634,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 AGENTE DE SAUDE CLT PSF 02";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2059;319013020100000;"31 90 13 02 01 00 00";40;0;0201900001182;27;2;2019;1.114,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 SERVIDOR DA SAUDE PSF 01 CLT";NSA;0;F;X;00000000000000;2019
8;801;10;305;7;2073;319013020100000;"31 90 13 02 01 00 00";40;0;0201900001183;27;2;2019;5.222,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 SAUDE VIGILANCIA CLT";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2052;319004990199000;"31 90 04 99 01 99 00";40;0;0201900001184;27;2;2019;1.033,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 SAUDE PROJETO ATIV. FISICA CONTRATO";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319004990102000;"31 90 04 99 01 02 00";40;0;0201900001185;27;2;2019;1.744,50;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 SAUDE PSF CONTRATO AGENTE DE SAUDE";NSA;0;F;X;00000000000000;2019
8;801;10;122;5;2049;319013020100000;"31 90 13 02 01 00 00";40;0;0201900001186;27;2;2019;13.456,00;155;0;N;0;0;"CONTRIB.    PATRONAL    AO    INSS   REF  REMUNERACAO  DE  FEVEREIRO/2019 SERVIDOR SAUDE CCS";NSA;0;F;X;00000000000000;2019
2;203;4;124;1;2008;319113030100000;"31 91 13 03 01 00 00";1;0;0201900001187;27;2;2019;3.437,00;6;0;N;0;0;"CONTRIB AO FPSM PARTE PATRONAL 13,68% REF. REMUNERACAO DE FEVEREIRO/2019. GABINETE CONTROLE INTERNO";NSA;0;F;X;00000000000000;2019
